ZAVSIFMAT,ZAVMATNAZ,ZAVSIF,ZAVNAZ,KAT_MAT,KATEGORIJA,REGIJA,OBCINA,DAT_OD,DAT_DO,VNOS,OBD_SIF,OBDOBJE,STEV_UCENCEV,DOG_SIF,DOGODEK,VZROK_SIF,VZROK
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,04.01.2021,08.01.2021,10.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,07.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.11.2020,13.11.2020,16.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,09.12.2020,11.12.2020,14.12.2020,1003,Komb. 1. in 2. star. obd.,3,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,11.01.2021,15.01.2021,18.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,14.12.2020,18.12.2020,22.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,3,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,16.11.2020,20.11.2020,24.11.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,20.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,3,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,23.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,23.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,3,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,21.12.2020,24.12.2020,24.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,4,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,23.11.2020,27.11.2020,01.12.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,18.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,8,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,6,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,7,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,8,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,25.01.2021,25.01.2021,29.01.2021,1003,Komb. 1. in 2. star. obd.,8,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,26.10.2020,30.10.2020,12.11.2020,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,26.10.2020,30.10.2020,12.11.2020,1003,Komb. 1. in 2. star. obd.,3,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
1212,Vrtec Radovljica,12410,"Vrtec Radovljica, Enota Lesce",1010,1010,Gorenjska,Radovljica,28.12.2020,30.12.2020,02.01.2021,1003,Komb. 1. in 2. star. obd.,5,2001,Vzgojno delo poteka po prilagojenem načinu,3001,Sum na okužbo s Covid-19 pri učitelju
