dt,st_polno_cepljeni_0_17,st_polno_cepljeni_18_24,st_polno_cepljeni_25_44,st_polno_cepljeni_45_64,st_polno_cepljeni_65_74,st_polno_cepljeni_75_plus,delez_polno_cepljeni_0_17,delez_polno_cepljeni_18_24,delez_polno_cepljeni_25_44,delez_polno_cepljeni_45_64,delez_polno_cepljeni_65_74,delez_polno_cepljeni_75_plus,st_dodatno_cepljeni_0_17,st_dodatno_cepljeni_18_24,st_dodatno_cepljeni_25_44,st_dodatno_cepljeni_45_64,st_dodatno_cepljeni_65_74,st_dodatno_cepljeni_75_plus,delez_dodatno_cepljeni_0_17,delez_dodatno_cepljeni_18_24,delez_dodatno_cepljeni_25_44,delez_dodatno_cepljeni_45_64,delez_dodatno_cepljeni_65_74,delez_dodatno_cepljeni_75_plus,st_2Xdodatno_cepljeni_0_17,st_2Xdodatno_cepljeni_18_24,st_2Xdodatno_cepljeni_25_44,st_2Xdodatno_cepljeni_45_64,st_2Xdodatno_cepljeni_65_74,st_2Xdodatno_cepljeni_75_plus,delez_2Xdodatno_cepljeni_0_17,delez_2Xdodatno_cepljeni_18_24,delez_2Xdodatno_cepljeni_25_44,delez_2Xdodatno_cepljeni_45_64,delez_2Xdodatno_cepljeni_65_74,delez_2Xdodatno_cepljeni_75_plus
2021-04-06,0,0,2,4,46,315,0.0000,0.0000,0.0004,0.0007,0.0183,0.1625,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-07,0,0,0,0,1,19,0.0000,0.0000,0.0000,0.0000,0.0004,0.0098,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-08,1,6,13,50,100,480,0.0003,0.0043,0.0024,0.0083,0.0399,0.2477,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-09,1,7,42,89,206,1348,0.0003,0.0050,0.0077,0.0149,0.0821,0.6955,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-10,0,0,2,11,7,110,0.0000,0.0000,0.0004,0.0018,0.0028,0.0568,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-11,0,0,1,0,7,5,0.0000,0.0000,0.0002,0.0000,0.0028,0.0026,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-12,0,0,0,0,58,147,0.0000,0.0000,0.0000,0.0000,0.0231,0.0758,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-13,0,4,29,57,142,550,0.0000,0.0029,0.0053,0.0095,0.0566,0.2838,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-14,3,1,14,29,1254,2547,0.0008,0.0007,0.0026,0.0048,0.4997,1.3142,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-15,1,3,41,93,3556,6325,0.0003,0.0022,0.0075,0.0155,1.4171,3.2636,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-16,0,6,53,128,1974,3549,0.0000,0.0043,0.0097,0.0214,0.7867,1.8312,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-17,0,3,6,33,834,2767,0.0000,0.0022,0.0011,0.0055,0.3324,1.4277,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-18,0,0,0,1,1,5,0.0000,0.0000,0.0000,0.0002,0.0004,0.0026,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-19,0,4,4,37,72,256,0.0000,0.0029,0.0007,0.0062,0.0287,0.1321,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-20,1,1,12,41,1213,205,0.0003,0.0007,0.0022,0.0068,0.4834,0.1058,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-21,0,14,106,382,6443,2181,0.0000,0.0101,0.0193,0.0638,2.5676,1.1254,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-22,21,32,54,212,9433,2141,0.0056,0.0230,0.0099,0.0354,3.7591,1.1047,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-23,1,26,47,195,5243,1291,0.0003,0.0187,0.0086,0.0325,2.0894,0.6661,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-24,0,0,4,10,376,72,0.0000,0.0000,0.0007,0.0017,0.1498,0.0372,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-25,0,0,0,1,4,15,0.0000,0.0000,0.0000,0.0002,0.0016,0.0077,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-26,0,2,1,3,1,1,0.0000,0.0014,0.0002,0.0005,0.0004,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-27,0,0,2,5,0,1,0.0000,0.0000,0.0004,0.0008,0.0000,0.0005,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-28,0,2,10,82,4097,619,0.0000,0.0014,0.0018,0.0137,1.6327,0.3194,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-29,12,101,142,411,11076,1619,0.0032,0.0727,0.0259,0.0686,4.4139,0.8354,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-04-30,1,148,160,553,12777,1229,0.0003,0.1066,0.0292,0.0923,5.0917,0.6341,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-01,3,14,93,573,5432,247,0.0008,0.0101,0.0170,0.0956,2.1647,0.1274,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-02,0,1,40,191,1447,477,0.0000,0.0007,0.0073,0.0319,0.5766,0.2461,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-03,0,3,28,104,2535,275,0.0000,0.0022,0.0051,0.0174,1.0102,0.1419,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-04,0,14,130,272,2149,250,0.0000,0.0101,0.0237,0.0454,0.8564,0.1290,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-05,3,146,255,550,6280,727,0.0008,0.1052,0.0465,0.0918,2.5026,0.3751,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-06,10,187,358,1036,9553,1141,0.0027,0.1347,0.0653,0.1729,3.8069,0.5887,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-07,3,79,974,1585,5345,623,0.0008,0.0569,0.1777,0.2646,2.1300,0.3215,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-08,0,18,331,800,3665,475,0.0000,0.0130,0.0604,0.1335,1.4605,0.2451,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-09,0,0,7,29,96,5,0.0000,0.0000,0.0013,0.0048,0.0383,0.0026,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-10,1,176,448,567,122,67,0.0003,0.1268,0.0817,0.0946,0.0486,0.0346,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-11,0,185,357,774,660,164,0.0000,0.1332,0.0651,0.1292,0.2630,0.0846,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-12,1,52,893,2246,2254,419,0.0003,0.0375,0.1629,0.3749,0.8982,0.2162,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-13,1,126,1241,2839,4628,932,0.0003,0.0908,0.2264,0.4739,1.8443,0.4809,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-14,1,309,1714,3622,2571,500,0.0003,0.2226,0.3127,0.6046,1.0246,0.2580,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-15,0,271,1855,2003,180,37,0.0000,0.1952,0.3384,0.3343,0.0717,0.0191,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-16,0,3,35,1394,1305,218,0.0000,0.0022,0.0064,0.2327,0.5201,0.1125,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-17,1,200,921,3475,496,33,0.0003,0.1440,0.1680,0.5800,0.1977,0.0170,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-18,0,157,728,1575,883,294,0.0000,0.1131,0.1328,0.2629,0.3519,0.1517,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-19,0,175,1103,4311,2056,413,0.0000,0.1260,0.2012,0.7196,0.8193,0.2131,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-20,3,116,821,3375,2172,602,0.0008,0.0835,0.1498,0.5633,0.8656,0.3106,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-21,5,292,2295,6911,2704,632,0.0013,0.2103,0.4187,1.1536,1.0776,0.3261,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-22,3,81,1230,4674,1391,184,0.0008,0.0583,0.2244,0.7802,0.5543,0.0949,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-23,0,0,9,858,825,165,0.0000,0.0000,0.0016,0.1432,0.3288,0.0851,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-24,0,140,877,3500,758,75,0.0000,0.1008,0.1600,0.5842,0.3021,0.0387,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-25,1,156,903,4113,1326,527,0.0003,0.1124,0.1647,0.6865,0.5284,0.2719,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-26,5,192,985,11585,1865,530,0.0013,0.1383,0.1797,1.9337,0.7432,0.2735,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-27,0,215,1499,15345,2744,765,0.0000,0.1549,0.2735,2.5613,1.0935,0.3947,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-28,1,222,2061,9307,2099,527,0.0003,0.1599,0.3760,1.5535,0.8365,0.2719,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-29,0,89,713,4896,1039,163,0.0000,0.0641,0.1301,0.8172,0.4140,0.0841,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-30,0,0,0,2,0,0,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-05-31,0,127,813,2645,447,57,0.0000,0.0915,0.1483,0.4415,0.1781,0.0294,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-01,6,323,1574,8281,1424,268,0.0016,0.2326,0.2872,1.3822,0.5675,0.1383,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-02,1,299,2255,9686,1829,506,0.0003,0.2154,0.4114,1.6168,0.7289,0.2611,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-03,55,556,3482,13038,2099,753,0.0146,0.4005,0.6353,2.1763,0.8365,0.3885,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-04,9,885,5248,12554,1807,541,0.0024,0.6374,0.9575,2.0955,0.7201,0.2791,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-05,7,279,1656,4210,597,170,0.0019,0.2009,0.3021,0.7027,0.2379,0.0877,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-06,1,301,1191,1000,204,35,0.0003,0.2168,0.2173,0.1669,0.0813,0.0181,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-07,0,133,861,3095,325,31,0.0000,0.0958,0.1571,0.5166,0.1295,0.0160,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-08,29,524,2920,3551,608,204,0.0077,0.3774,0.5327,0.5927,0.2423,0.1053,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-09,41,779,4928,6648,1259,457,0.0109,0.5611,0.8991,1.1097,0.5017,0.2358,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-10,49,1028,6489,8516,1255,437,0.0130,0.7404,1.1839,1.4215,0.5001,0.2255,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-11,50,922,5526,9059,1465,412,0.0133,0.6641,1.0082,1.5121,0.5838,0.2126,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-12,1,323,2424,3391,469,89,0.0003,0.2326,0.4423,0.5660,0.1869,0.0459,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-13,6,38,219,346,88,11,0.0016,0.0274,0.0400,0.0578,0.0351,0.0057,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-14,8,375,787,2482,266,21,0.0021,0.2701,0.1436,0.4143,0.1060,0.0108,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-15,5,380,1815,2217,423,129,0.0013,0.2737,0.3311,0.3701,0.1686,0.0666,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-16,12,740,3748,4774,1032,356,0.0032,0.5330,0.6838,0.7969,0.4113,0.1837,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-17,26,1278,5499,5800,1157,481,0.0069,0.9205,1.0033,0.9681,0.4611,0.2482,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-18,27,745,3704,4384,754,382,0.0072,0.5366,0.6758,0.7318,0.3005,0.1971,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-19,0,124,383,724,94,14,0.0000,0.0893,0.0699,0.1208,0.0375,0.0072,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-20,0,74,744,587,8,0,0.0000,0.0533,0.1357,0.0980,0.0032,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-21,2,382,1349,1984,316,93,0.0005,0.2751,0.2461,0.3312,0.1259,0.0480,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-22,18,577,3343,3179,493,206,0.0048,0.4156,0.6099,0.5306,0.1965,0.1063,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-23,126,1629,5694,6806,1168,438,0.0335,1.1733,1.0389,1.1360,0.4655,0.2260,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-24,178,2201,7906,8947,1772,706,0.0473,1.5853,1.4424,1.4934,0.7062,0.3643,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-25,0,10,16,31,2,0,0.0000,0.0072,0.0029,0.0052,0.0008,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-26,6,194,564,2200,681,109,0.0016,0.1397,0.1029,0.3672,0.2714,0.0562,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-27,0,3,4,2,2,0,0.0000,0.0022,0.0007,0.0003,0.0008,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-28,37,484,2753,1517,326,80,0.0098,0.3486,0.5023,0.2532,0.1299,0.0413,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-29,110,1606,4686,3192,492,250,0.0292,1.1567,0.8549,0.5328,0.1961,0.1290,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-06-30,117,1319,4411,4284,743,459,0.0311,0.9500,0.8048,0.7151,0.2961,0.2368,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-01,302,2153,6936,6174,946,388,0.0802,1.5507,1.2655,1.0305,0.3770,0.2002,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-02,182,1383,4615,4253,630,249,0.0484,0.9961,0.8420,0.7099,0.2511,0.1285,0,0,0,1,1,0,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-03,16,192,490,457,33,17,0.0043,0.1383,0.0894,0.0763,0.0132,0.0088,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-04,0,0,15,3,0,0,0.0000,0.0000,0.0027,0.0005,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-05,58,653,2101,2202,378,140,0.0154,0.4703,0.3833,0.3676,0.1506,0.0722,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-06,235,1084,3077,1918,283,117,0.0624,0.7807,0.5614,0.3201,0.1128,0.0604,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-07,290,1237,3863,2958,591,264,0.0770,0.8909,0.7048,0.4937,0.2355,0.1362,0,0,1,1,0,0,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-08,649,1465,4416,3779,726,329,0.1724,1.0552,0.8057,0.6308,0.2893,0.1698,0,1,2,0,0,0,0.0000,0.0007,0.0004,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-09,270,1105,3037,2988,549,231,0.0717,0.7959,0.5541,0.4987,0.2188,0.1192,0,1,0,3,9,10,0.0000,0.0007,0.0000,0.0005,0.0036,0.0052,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-10,30,83,222,241,32,13,0.0080,0.0598,0.0405,0.0402,0.0128,0.0067,0,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-11,3,8,49,60,12,6,0.0008,0.0058,0.0089,0.0100,0.0048,0.0031,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-12,108,683,1896,1119,165,100,0.0287,0.4919,0.3459,0.1868,0.0658,0.0516,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2021-07-13,277,646,1632,1408,294,104,0.0736,0.4653,0.2978,0.2350,0.1172,0.0537,0,0,1,0,0,0,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
