date,state.icu.in.vaccinated,state.icu.in.vaccinatedpartially,state.icu.in.recovered,state.icu.in.other,state.icu.in,state.icu.out,state.icu,state.critical.in,state.critical.out,state.critical,state.niv,hospital.icu.free,hospital.icu.total,state.deceased.hospital.icu,state.deceased.hospital.icu.todate,state.icu.total,state.critical.total,state.ukclj.icu.in.vaccinated,state.ukclj.icu.in.vaccinatedpartially,state.ukclj.icu.in.recovered,state.ukclj.icu.in.other,state.ukclj.icu.in,state.ukclj.icu.out,state.ukclj.icu,state.ukclj.critical.in,state.ukclj.critical.out,state.ukclj.critical,state.ukclj.niv,hospital.ukclj.icu.free,hospital.ukclj.icu.total,state.ukclj.deceased.hospital.icu,state.ukclj.deceased.hospital.icu.todate,state.ukclj.icu.total,state.ukclj.critical.total,state.ukcmb.icu.in.vaccinated,state.ukcmb.icu.in.vaccinatedpartially,state.ukcmb.icu.in.recovered,state.ukcmb.icu.in.other,state.ukcmb.icu.in,state.ukcmb.icu.out,state.ukcmb.icu,state.ukcmb.critical.in,state.ukcmb.critical.out,state.ukcmb.critical,state.ukcmb.niv,hospital.ukcmb.icu.free,hospital.ukcmb.icu.total,state.ukcmb.deceased.hospital.icu,state.ukcmb.deceased.hospital.icu.todate,state.ukcmb.icu.total,state.ukcmb.critical.total,state.ukg.icu.in.other,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.icu.in,state.ukg.icu.out,state.ukg.icu,state.ukg.critical.in,state.ukg.critical.out,state.ukg.critical,state.ukg.niv,hospital.ukg.icu.free,hospital.ukg.icu.total,state.ukg.deceased.hospital.icu,state.ukg.deceased.hospital.icu.todate,state.ukg.icu.total,state.ukg.critical.total,state.sbce.icu.in.vaccinated,state.sbce.icu.in.vaccinatedpartially,state.sbce.icu.in.recovered,state.sbce.icu.in.other,state.sbce.icu.in,state.sbce.icu.out,state.sbce.icu,state.sbce.critical.in,state.sbce.critical.out,state.sbce.critical,state.sbce.niv,hospital.sbce.icu.free,hospital.sbce.icu.total,state.sbce.deceased.hospital.icu,state.sbce.deceased.hospital.icu.todate,state.sbce.icu.total,state.sbce.critical.total,state.sbnm.icu.in.vaccinated,state.sbnm.icu.in.vaccinatedpartially,state.sbnm.icu.in.recovered,state.sbnm.icu.in.other,state.sbnm.icu.in,state.sbnm.icu.out,state.sbnm.icu,state.sbnm.critical.in,state.sbnm.critical.out,state.sbnm.critical,state.sbnm.niv,hospital.sbnm.icu.free,hospital.sbnm.icu.total,state.sbnm.deceased.hospital.icu,state.sbnm.deceased.hospital.icu.todate,state.sbnm.icu.total,state.sbnm.critical.total,state.sbms.icu.in.vaccinated,state.sbms.icu.in.vaccinatedpartially,state.sbms.icu.in.recovered,state.sbms.icu.in.other,state.sbms.icu.in,state.sbms.icu.out,state.sbms.icu,state.sbms.critical.in,state.sbms.critical.out,state.sbms.critical,state.sbms.niv,hospital.sbms.icu.free,hospital.sbms.icu.total,state.sbms.deceased.hospital.icu,state.sbms.deceased.hospital.icu.todate,state.sbms.icu.total,state.sbms.critical.total,state.sbpt.icu.in.vaccinated,state.sbpt.icu.in.vaccinatedpartially,state.sbpt.icu.in.recovered,state.sbpt.icu.in.other,state.sbpt.icu.in,state.sbpt.icu.out,state.sbpt.icu,state.sbpt.critical.in,state.sbpt.critical.out,state.sbpt.critical,state.sbpt.niv,hospital.sbpt.icu.free,hospital.sbpt.icu.total,state.sbpt.deceased.hospital.icu,state.sbpt.deceased.hospital.icu.todate,state.sbpt.icu.total,state.sbpt.critical.total,state.sbsg.icu.in.vaccinated,state.sbsg.icu.in.vaccinatedpartially,state.sbsg.icu.in.recovered,state.sbsg.icu.in.other,state.sbsg.icu.in,state.sbsg.icu.out,state.sbsg.icu,state.sbsg.critical.in,state.sbsg.critical.out,state.sbsg.critical,state.sbsg.niv,hospital.sbsg.icu.free,hospital.sbsg.icu.total,state.sbsg.deceased.hospital.icu,state.sbsg.deceased.hospital.icu.todate,state.sbsg.icu.total,state.sbsg.critical.total,state.sbtr.icu.in.vaccinated,state.sbtr.icu.in.vaccinatedpartially,state.sbtr.icu.in.recovered,state.sbtr.icu.in.other,state.sbtr.icu.in,state.sbtr.icu.out,state.sbtr.icu,state.sbtr.critical.in,state.sbtr.critical.out,state.sbtr.critical,state.sbtr.niv,hospital.sbtr.icu.free,hospital.sbtr.icu.total,state.sbtr.deceased.hospital.icu,state.sbtr.deceased.hospital.icu.todate,state.sbtr.icu.total,state.sbtr.critical.total,state.sbiz.icu.in.vaccinated,state.sbiz.icu.in.vaccinatedpartially,state.sbiz.icu.in.recovered,state.sbiz.icu.in.other,state.sbiz.icu.in,state.sbiz.icu.out,state.sbiz.icu,state.sbiz.critical.in,state.sbiz.critical.out,state.sbiz.critical,state.sbiz.niv,hospital.sbiz.icu.free,hospital.sbiz.icu.total,state.sbiz.deceased.hospital.icu,state.sbiz.deceased.hospital.icu.todate,state.sbiz.icu.total,state.sbiz.critical.total,state.sbng.icu.in.vaccinated,state.sbng.icu.in.vaccinatedpartially,state.sbng.icu.in.recovered,state.sbng.icu.in.other,state.sbng.icu.in,state.sbng.icu.out,state.sbng.icu,state.sbng.critical.in,state.sbng.critical.out,state.sbng.critical,state.sbng.niv,hospital.sbng.icu.free,hospital.sbng.icu.total,state.sbng.deceased.hospital.icu,state.sbng.deceased.hospital.icu.todate,state.sbng.icu.total,state.sbng.critical.total,state.sbje.icu.in.vaccinated,state.sbje.icu.in.vaccinatedpartially,state.sbje.icu.in.recovered,state.sbje.icu.in.other,state.sbje.icu.in,state.sbje.icu.out,state.sbje.icu,state.sbje.critical.in,state.sbje.critical.out,state.sbje.critical,state.sbje.niv,hospital.sbje.icu.free,hospital.sbje.icu.total,state.sbje.deceased.hospital.icu,state.sbje.deceased.hospital.icu.todate,state.sbje.icu.total,state.sbje.critical.total,state.sbbr.icu.in.vaccinated,state.sbbr.icu.in.vaccinatedpartially,state.sbbr.icu.in.recovered,state.sbbr.icu.in.other,state.sbbr.icu.in,state.sbbr.icu.out,state.sbbr.icu,state.sbbr.critical.in,state.sbbr.critical.out,state.sbbr.critical,state.sbbr.niv,hospital.sbbr.icu.free,hospital.sbbr.icu.total,state.sbbr.deceased.hospital.icu,state.sbbr.deceased.hospital.icu.todate,state.sbbr.icu.total,state.sbbr.critical.total,state.bse.icu.in.vaccinated,state.bse.icu.in.vaccinatedpartially,state.bse.icu.in.recovered,state.bse.icu.in.other,state.bse.icu.in,state.bse.icu.out,state.bse.icu,state.bse.critical.in,state.bse.critical.out,state.bse.critical,state.bse.niv,hospital.bse.icu.free,hospital.bse.icu.total,state.bse.deceased.hospital.icu,state.bse.deceased.hospital.icu.todate,state.bse.icu.total,state.bse.critical.total,state.bto.icu.in.vaccinated,state.bto.icu.in.vaccinatedpartially,state.bto.icu.in.recovered,state.bto.icu.in.other,state.bto.icu.in,state.bto.icu.out,state.bto.icu,state.bto.critical.in,state.bto.critical.out,state.bto.critical,state.bto.niv,hospital.bto.icu.free,hospital.bto.icu.total,state.bto.deceased.hospital.icu,state.bto.deceased.hospital.icu.todate,state.bto.icu.total,state.bto.critical.total
2021-08-13,0,0,0,0,0,1,6,0,0,5,0,14,20,0,768,2907,1476,0,0,0,0,0,0,5,,,4,0,7,12,,160,737,332,0,0,0,0,0,1,1,,,1,0,7,8,,153,653,309,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,0,0,0,1,1,0,7,0,1,4,0,13,20,0,768,2908,1476,0,0,0,1,1,0,6,,1,3,0,6,12,,160,738,332,0,0,0,0,0,0,1,,,1,0,7,8,,153,653,309,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,0,2,0,1,3,2,8,2,0,6,1,12,20,0,768,2911,1478,0,1,0,0,1,2,5,1,,4,0,7,12,,160,739,333,0,1,0,1,2,0,3,1,,2,1,5,8,,153,655,310,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,0,0,0,1,1,0,9,0,0,6,2,11,20,0,768,2912,1478,0,0,0,0,0,0,5,,,4,0,7,12,,160,739,333,0,0,0,1,1,0,4,,,2,2,4,8,,153,656,310,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,0,0,0,1,1,0,10,0,0,6,3,10,20,0,768,2913,1478,0,0,0,0,0,0,5,,,4,0,7,12,,160,739,333,0,0,0,1,1,0,5,,,2,3,3,8,,153,657,310,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,0,0,0,1,1,1,8,1,0,5,1,12,20,2,770,2914,1479,0,0,0,1,1,1,5,,,4,0,7,12,,160,740,333,0,0,0,0,0,0,3,1,,1,1,5,8,2,155,657,311,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,0,0,0,2,2,0,9,2,0,6,1,11,20,1,771,2916,1481,0,0,0,1,1,0,6,,,4,0,6,12,,160,741,333,0,0,0,1,1,0,3,2,,2,1,5,8,1,156,658,313,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,0,0,0,2,2,0,11,1,0,7,2,9,20,0,771,2918,1482,0,0,0,1,1,0,7,1,,5,0,5,12,,160,742,334,0,0,0,1,1,0,4,,,2,2,4,8,,156,659,313,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,0,0,0,3,3,0,14,1,0,8,3,6,20,0,771,2921,1483,0,0,0,2,2,0,9,,,5,1,3,12,,160,744,334,0,0,0,1,1,0,5,1,,3,2,3,8,,156,660,314,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,1,0,0,4,5,2,16,2,0,9,6,4,20,1,772,2926,1485,0,0,0,1,1,2,8,1,,6,1,4,12,,160,745,335,1,0,0,3,4,0,8,1,,3,5,0,8,1,157,664,315,,,,,,,,,,,,,,,63,184,109,,,,,,,,,,,,,,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,0,0,0,1,1,0,17,1,0,10,6,10,27,0,772,2927,1486,0,0,0,1,1,0,9,1,,7,1,3,12,,160,746,336,0,0,0,0,0,0,8,,,3,5,0,8,,157,664,315,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,0,,,0,0,7,7,,132,433,233,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,2,0,0,1,3,1,18,1,0,10,5,9,27,1,773,2930,1487,0,0,0,1,1,0,9,,,6,0,3,12,1,161,747,336,1,0,0,0,1,1,8,,,3,5,0,8,,157,665,315,,,,,,,,,,,,,,,63,184,109,1,0,0,0,1,0,1,1,,1,0,6,7,,132,434,234,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,0,0,0,2,2,2,18,1,0,11,6,13,31,0,773,2932,1488,0,0,0,1,1,2,8,1,,7,0,4,12,,161,748,337,0,0,0,1,1,0,9,,,3,6,3,12,,157,666,315,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,1,,,1,0,6,7,,132,434,234,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,1,0,0,2,3,3,18,1,1,11,6,13,31,0,773,2936,1489,1,0,0,1,2,1,9,,,7,1,3,12,,161,750,337,0,0,0,1,1,2,9,1,,4,5,3,12,,157,668,316,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,0,,1,0,0,7,7,,132,434,234,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,0,0,1,4,5,2,20,2,0,12,6,10,30,1,774,2941,1491,0,0,0,4,4,1,12,,,7,3,6,18,,161,754,337,0,0,1,0,1,1,8,2,,5,3,4,12,1,158,669,318,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,0,,,0,0,0,0,,132,434,234,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,0,0,0,2,2,2,20,1,2,11,5,10,30,0,774,2943,1492,0,0,0,2,2,1,13,1,,8,1,5,18,,161,756,338,0,0,0,0,0,1,7,,2,3,4,5,12,,158,669,318,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,0,,,0,0,0,0,,132,434,234,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,0,0,0,1,1,0,21,2,0,13,4,9,30,0,774,2944,1494,0,0,0,0,0,0,13,1,,9,0,5,18,,161,756,339,0,0,0,0,0,0,7,,,3,4,5,12,,158,669,318,,,,,,,,,,,,,,,63,184,109,0,0,0,1,1,0,1,1,,1,0,-1,0,,132,435,235,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,1,0,0,3,4,1,24,2,0,15,5,6,30,0,774,2948,1496,1,0,0,1,2,1,14,1,,10,0,4,18,,161,758,340,0,0,0,2,2,0,9,1,,4,5,3,12,,158,671,319,,,,,,,,,,,,,,,63,184,109,0,0,0,0,0,0,1,,,1,0,-1,0,,132,435,235,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,3,0,0,3,6,1,29,0,0,15,6,16,45,0,774,2954,1496,0,0,0,0,0,0,14,,,10,0,4,18,,161,758,340,0,0,0,2,2,1,10,,,4,6,6,16,,158,673,319,2,3,0,3,3,0,3,,,0,0,3,6,,63,187,109,1,0,0,0,1,0,2,,,1,0,3,5,,132,436,235,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,1,0,0,4,5,0,34,5,0,20,5,11,45,0,774,2959,1501,0,0,0,1,1,0,15,1,,11,0,3,18,,161,759,341,0,0,0,0,0,0,10,1,,5,5,6,16,,158,673,320,1,2,0,5,2,0,5,,,0,0,1,6,,63,189,109,0,0,0,2,2,0,4,3,,4,0,1,5,,132,438,238,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,2,0,0,4,6,1,39,0,2,18,14,6,45,0,774,2965,1501,2,0,0,1,3,1,17,,,11,2,1,18,,161,762,341,0,0,0,2,2,0,12,,,5,7,4,16,,158,675,320,0,1,0,6,1,0,6,,,0,5,0,6,,63,190,109,0,0,0,0,0,0,4,,2,2,0,1,5,,132,438,238,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,0,0,0,4,4,1,42,1,1,18,12,5,47,0,774,2969,1502,0,0,0,0,0,0,17,1,,12,0,1,18,,161,762,342,0,0,0,3,3,0,15,,,5,7,3,18,,158,678,320,0,0,0,6,0,0,6,,,0,5,0,6,,63,190,109,0,0,0,1,1,1,4,,1,1,0,1,5,,132,439,238,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,0,0,1,3,4,3,42,6,0,23,12,5,47,1,775,2973,1508,0,0,0,1,1,0,17,3,,14,0,1,18,1,162,763,345,0,0,1,1,2,2,15,,,5,7,3,18,,158,680,320,0,0,0,6,0,0,6,,,0,5,0,6,,63,190,109,0,0,0,1,1,1,4,3,,4,0,1,5,,132,440,241,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,0,0,0,2,2,3,41,3,0,26,11,6,47,0,775,2975,1511,0,0,0,2,2,0,19,2,,16,0,-1,18,,162,765,347,0,0,0,0,0,3,12,1,,6,6,6,18,,158,680,321,0,0,0,6,0,0,6,,,0,5,0,6,,63,190,109,0,0,0,0,0,0,4,,,4,0,1,5,,132,440,241,,,,,,,,,,,,,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,1,0,1,6,8,2,47,3,0,29,10,0,47,0,775,2983,1514,0,0,0,2,2,0,21,1,,17,0,-3,18,,162,767,348,1,0,1,2,4,1,15,1,,7,5,3,18,,158,684,322,0,1,1,6,1,1,6,,,0,5,0,6,,63,191,109,0,0,0,1,1,0,5,1,,5,0,0,5,,132,441,242,,,,,,,,,,,,0,,,53,184,117,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,1,0,0,8,9,6,50,4,0,33,10,1,51,0,775,2992,1518,1,0,0,4,5,2,24,1,,18,0,-6,18,,162,772,349,0,0,0,2,2,4,13,1,,8,5,5,18,,158,686,323,0,0,0,6,0,0,6,,,0,5,0,6,,63,191,109,0,0,0,0,0,0,5,,,5,0,0,5,,132,441,242,0,0,0,2,2,0,2,2,,2,0,2,4,,53,186,119,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,3,0,0,7,10,2,58,5,1,37,11,0,58,0,775,3002,1523,2,0,0,1,3,1,26,1,,19,0,-1,25,,162,775,350,0,0,0,5,5,0,18,3,,11,7,0,18,,158,691,326,1,1,1,6,1,1,6,,,0,4,0,6,,63,192,109,0,0,0,0,0,0,5,,1,4,0,0,5,,132,441,242,0,0,0,1,1,0,3,1,,3,0,1,4,,53,187,120,,,,,,,,,,,,,,,81,244,144,,,,,,,,,,,,,,,22,72,27,,,,,,,,,,,,,,,26,82,52,,,,,,,,,,,,,,,39,119,52,,,,,,,,,,,,,,,17,63,32,,,,,,,,,,,,,,,11,76,48,,,,,,,,,,,,,,,9,32,19,,,,,,,,,,,,,,,2,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
