date,region.ce.braslovče,region.ce.celje,region.ce.dobje,region.ce.dobrna,region.ce.gornji_grad,region.ce.kozje,region.ce.laško,region.ce.ljubno,region.ce.luče,region.ce.mozirje,region.ce.nazarje,region.ce.podčetrtek,region.ce.polzela,region.ce.prebold,region.ce.rečica_ob_savinji,region.ce.rogatec,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.tabor,region.ce.velenje,region.ce.vitanje,region.ce.vojnik,region.ce.vransko,region.ce.zreče,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.bistrica_ob_sotli,region.kk.brežice,region.kk.kostanjevica_na_krki,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.ankaran,region.kp.divača,region.kp.hrpelje-kozina,region.kp.izola,region.kp.komen,region.kp.koper,region.kp.piran,region.kp.sežana,region.kr.bled,region.kr.bohinj,region.kr.cerklje_na_gorenjskem,region.kr.gorenja_vas-poljane,region.kr.gorje,region.kr.jesenice,region.kr.jezersko,region.kr.kranj,region.kr.kranjska_gora,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žiri,region.kr.žirovnica,region.lj.borovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.dobrova-polhov_gradec,region.lj.dol_pri_ljubljani,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ig,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.logatec,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.trzin,region.lj.velike_lašče,region.lj.vodice,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cerkvenjak,region.mb.cirkulane,region.mb.destrnik,region.mb.dornava,region.mb.duplek,region.mb.gorišnica,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.kidričevo,region.mb.kungota,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.majšperk,region.mb.makole,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.podlehnik,region.mb.poljčane,region.mb.ptuj,region.mb.rače-fram,region.mb.ruše,region.mb.selnica_ob_dravi,region.mb.slovenska_bistrica,region.mb.središče_ob_dravi,region.mb.starše,region.mb.sveta_ana,region.mb.sveta_trojica_v_slovenskih_goricah,region.mb.sveti_andraž_v_slovenskih_goricah,region.mb.sveti_tomaž,region.mb.trnovska_vas,region.mb.videm,region.mb.zavrč,region.mb.šentilj,region.mb.žetale,region.ms.apače,region.ms.beltinci,region.ms.cankova,region.ms.dobrovnik,region.ms.gornja_radgona,region.ms.gornji_petrovci,region.ms.grad,region.ms.hodoš,region.ms.juršinci,region.ms.kobilje,region.ms.križevci,region.ms.kuzma,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.odranci,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.rogašovci,region.ms.sveti_jurij_ob_ščavnici,region.ms.tišina,region.ms.turnišče,region.ms.velika_polana,region.ms.veržej,region.ms.črenšovci,region.ms.šalovci,region.ng.ajdovščina,region.ng.bovec,region.ng.brda,region.ng.cerkno,region.ng.idrija,region.ng.kanal,region.ng.kobarid,region.ng.miren-kostanjevica,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.ng.šempeter-vrtojba,region.nm.dolenjske_toplice,region.nm.kostel,region.nm.kočevje,region.nm.loški_potok,region.nm.metlika,region.nm.mirna,region.nm.mirna_peč,region.nm.mokronog-trebelno,region.nm.novo_mesto,region.nm.ribnica,region.nm.semič,region.nm.sodražica,region.nm.straža,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.škocjan,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.bloke,region.po.cerknica,region.po.ilirska_bistrica,region.po.loška_dolina,region.po.pivka,region.po.postojna,region.sg.dravograd,region.sg.mežica,region.sg.mislinja,region.sg.muta,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ravne_na_koroškem,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.vuzenica,region.sg.črna_na_koroškem,region.t.tujina,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-05-11,,18,1,2,,1,3,3,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,5,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,2,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,12,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-12,,18,1,2,,1,3,3,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,2,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-13,,18,1,2,,1,3,3,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,254,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-14,,18,1,2,,1,3,3,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-15,,18,1,2,,1,3,3,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-16,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-17,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,255,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-18,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,74,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-19,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-20,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-21,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-22,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-23,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,12,6,18,4,7
2020-05-24,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,13,6,18,4,7
2020-05-25,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,256,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,13,6,18,4,7
2020-05-26,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,4,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,257,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-05-27,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-05-28,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-05-29,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-05-30,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-05-31,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,8,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,35,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-01,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,36,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-02,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-03,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,8,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,258,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-04,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,9,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,259,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-05,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,13,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,260,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-06,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,14,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,260,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-07,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,14,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,260,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-08,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,15,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,260,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-09,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,16,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,261,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
2020-06-10,,18,1,2,,1,3,4,,6,1,3,,1,,8,44,2,2,6,1,1,,3,14,174,,1,4,7,4,3,,,2,5,,,1,4,,13,4,2,2,,2,,2,16,,24,3,4,3,8,5,4,11,1,,9,,10,1,7,1,26,3,28,6,5,19,4,261,2,3,4,7,9,2,1,9,7,5,3,2,1,1,,1,,2,,2,1,1,1,9,5,1,,38,1,3,6,6,2,,,2,1,6,1,14,,1,8,,,,,,,11,3,,3,1,1,1,,,,,3,2,1,13,135,,8,1,5,,1,,1,1,2,,7,1,1,3,1,,2,6,,,,5,,5,,1,1,,4,,75,1,,1,13,8,8,,,18,10,,8,,4,2,,4,5,1,8,13,7,1,,,1,5,1,9,2,22,,4,14,6,18,4,7
