,datum,WWTP,Statistična_regija,Različica.virusa,Delež.različice
4070,2024-01-09,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.2.3* (XBB.2.3X),0.0175438999781079
4071,2024-01-09,ČN_Nova_Gorica,Goriška,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0338263999975033
4072,2024-12-02,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.2* (KP.2.X),0.0306282627939579
4073,2024-03-12,CČN_Murska_Sobota,Pomurska,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0344822066579363
4074,2024-03-12,ČN_Nova_Gorica,Goriška,XBB* (XBB.X),0.0084572589923355
4075,2024-03-13,CČN_Slovenj_Gradec,Koroška,Other,0.0089706800173217
4076,2024-03-12,ČN_Kranj,Gorenjska,EG.5* [Omicron (EG.5.X)],0.0029870000119878
4077,2024-03-13,ČN_Celje,Savinjska,Omicron,0.0106379948688411
4078,2024-03-12,ČN_Domžale_Kamnik,Osrednjeslovenska,BA.2.86* (BA.2.86X),0.0057129793855221
4079,2024-01-15,ČN_Kranj,Gorenjska,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0471217998741698
4080,2024-01-16,ČN_Koper,Obalno-kraška,XBB* (XBB.X),0.0446128699909703
4081,2024-01-15,CČN_Murska_Sobota,Pomurska,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0211280097173547
4082,2024-01-16,ČN_Celje,Savinjska,XBB.2.3* (XBB.2.3X),0.1310663655232224
4083,2024-01-16,ČN_Novo_mesto,Jugovzhodna Slovenija,Omicron,0.0285647299240417
4084,2024-01-16,CČN_Postojna,Primorsko-notranjska,XBB.2.3* (XBB.2.3X),0.0110583500491782
4085,2024-01-16,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.052345651285326
4086,2024-01-15,ČN_Nova_Gorica,Goriška,XBB.1.5* [Omicron (XBB.1.5.X)],0.011971999994156
4087,2024-01-15,ČN_Maribor,Podravska,Other,0.04305172000758
4088,2024-01-15,CČN_Ljubljana,Osrednjeslovenska,XBB* (XBB.X),0.0186987100276299
4089,2024-01-16,OČN_Šaleške doline,Savinjska,XBB.2.3* (XBB.2.3X),0.0519480994711203
4090,2024-01-16,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,EG.5* [Omicron (EG.5.X)],0.0094282996538333
4091,2024-01-16,CČN_Brežice,Posavska,XBB* (XBB.X),0.0983420799528952
4092,2024-01-16,CČN_Trbovlje,Zasavska,EG.5* [Omicron (EG.5.X)],0.0776832499635017
4093,2024-01-16,CČN_Zagorje,Zasavska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0282410000997124
4094,2024-01-15,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB* (XBB.X),0.0530383705395671
4095,2024-07-23,CČN_Trbovlje,Zasavska,Other,0.0034840047145378
4096,2024-07-16,CČN_Trbovlje,Zasavska,Other,0.0022522488501135
4097,2024-07-15,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0015197596614613
4098,2024-07-16,ČN_Nova_Gorica,Goriška,Other,0.0031752625049234
4099,2024-07-23,CČN_Zagorje,Zasavska,Other,0.0027681999645959
4100,2024-07-16,CČN_Slovenj_Gradec,Koroška,Omicron,0.0311241263575096
4101,2024-07-23,ČN_Celje,Savinjska,JN.1.18* (JN.1.18.X),0.0110240261532515
4102,2024-07-22,ČN_Maribor,Podravska,Other,0.0034320007169886
4103,2024-07-15,ČN_Kranj,Gorenjska,Other,0.0018761699964514
4104,2024-07-22,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0022144997672014
4105,2024-07-15,CČN_Ljubljana,Osrednjeslovenska,Omicron,0.1778625590259861
4106,2024-07-22,ČN_Kranj,Gorenjska,Other,0.0029652692623308
4107,2024-07-16,ČN_Koper,Obalno-kraška,KP.2* (KP.2.X),0.0106034947425783
4108,2024-07-15,ČN_Maribor,Podravska,Other,0.0011654936792917
4109,2024-07-22,CČN_Ljubljana,Osrednjeslovenska,Other,0.0018903599895236
4110,2024-07-22,ČN_Nova_Gorica,Goriška,Other,0.0024193995082617
4111,2024-07-16,ČN_Celje,Savinjska,Other,0.001527003121163
4112,2024-07-23,ČN_Koper,Obalno-kraška,Other,0.0024040474057313
4113,2024-07-23,CČN_Brežice,Posavska,Other,0.002488005308675
4114,2024-07-23,CČN_Postojna,Primorsko-notranjska,Omicron,0.0028490023620094
4115,2024-07-15,CČN_Murska_Sobota,Pomurska,Other,0.0030317197468985
4116,2024-01-23,ČN_Novo_mesto,,XBB* (XBB.X),0.0382410100015112
4117,2024-01-23,CČN_Zagorje,,Other,0.0335408299456179
4118,2024-01-22,ČN_Kranj,,XBB* (XBB.X),0.0696630399984576
4119,2024-01-23,CČN_Murska_Sobota,,XBB.1.5* [Omicron (XBB.1.5.X)],0.0111386999975917
4120,2024-01-23,CČN_Litija_in_Šmartno_pri_Litiji,,Omicron,0.0088058197928625
4121,2024-01-22,CČN_Ljubljana,,EG.5* [Omicron (EG.5.X)],0.0528395800046035
4122,2024-01-23,ČN_Maribor,,XBB* (XBB.X),0.0634052299620598
4123,2024-01-23,ČN_Celje,,BA.2.86* (BA.2.86X),0.0108695973211487
4124,2024-01-22,ČN_Domžale_Kamnik,,XBB.1.16* [Omicron (XBB.1.16.X)],0.006849320045254
4125,2024-01-22,ČN_Nova_Gorica,,XBB* (XBB.X),0.0462983200015179
4126,2024-01-23,CČN_Trbovlje,,Omicron,0.0376106198577225
4127,2024-01-23,OČN_Šaleške doline,,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0929364799998926
4128,2024-01-23,CČN_Brežice,,EG.5* [Omicron (EG.5.X)],0.0150481035174247
4129,2024-01-23,CČN_Slovenj_Gradec,,XBB* (XBB.X),0.1408754935423281
4130,2024-11-25,ČN_Kranj,Gorenjska,Omicron,0.0575789258452225
4131,2024-12-31,CČN_Brežice,Posavska,JN.1.18* (JN.1.18.X),0.003267965049711
4132,2024-12-31,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.86* (BA.2.86.X),0.0047169775649037
4133,2024-02-27,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.2.3* (XBB.2.3X),0.0821917904828524
4134,2024-02-26,ČN_Maribor,Podravska,XBB.2.3* (XBB.2.3X),0.0799999980709622
4135,2024-02-27,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0632166998621376
4136,2024-02-26,CČN_Murska_Sobota,Pomurska,XBB.2.3* (XBB.2.3X),0.0860756058087636
4137,2024-02-27,CČN_Zagorje,Zasavska,Other,0.1392549994469791
4138,2024-02-26,CČN_Ljubljana,Osrednjeslovenska,XBB.2.3* (XBB.2.3X),0.0697673993395167
4139,2024-02-26,ČN_Kranj,Gorenjska,XBB.2.3* (XBB.2.3X),0.0725341997777574
4140,2024-02-26,ČN_Nova_Gorica,Goriška,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0805741803747903
4141,2024-02-26,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB.2.3* (XBB.2.3X),0.067567594237385
4142,2024-02-27,CČN_Slovenj_Gradec,Koroška,Other,0.0689659984955745
4143,2024-02-27,CČN_Postojna,Primorsko-notranjska,XBB.1.16* [Omicron (XBB.1.16.X)],0.0976953210468372
4144,2024-01-29,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1167991696140197
4145,2024-01-29,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB* (XBB.X),0.0539960000754416
4146,2024-01-30,CČN_Murska_Sobota,Pomurska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0196171991743697
4147,2024-01-30,CČN_Trbovlje,Zasavska,Other,0.0021930000562993
4148,2024-01-30,CČN_Slovenj_Gradec,Koroška,EG.5* [Omicron (EG.5.X)],0.0052083300057221
4149,2024-01-30,CČN_Zagorje,Zasavska,BA.2.86* (BA.2.86X),0.1111109843740015
4150,2024-01-30,ČN_Celje,Savinjska,Other,0.1220839526919431
4151,2024-01-29,CČN_Ljubljana,Osrednjeslovenska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0036101136562595
4152,2024-01-30,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB* (XBB.X),0.1296679930052661
4153,2024-01-30,CČN_Brežice,Posavska,Other,0.0476024004968389
4154,2024-01-30,ČN_Novo_mesto,Jugovzhodna Slovenija,EG.5* [Omicron (EG.5.X)],0.027397299999882
4155,2024-02-06,ČN_Koper,Obalno-kraška,EG.5* [Omicron (EG.5.X)],0.1703469999959218
4156,2024-02-06,CČN_Postojna,Primorsko-notranjska,Omicron,0.0249999970741902
4157,2024-02-05,CČN_Ljubljana,Osrednjeslovenska,XBB* (XBB.X),0.0015695900605535
4158,2024-02-06,CČN_Brežice,Posavska,Other,0.0926063699298729
4159,2024-02-05,ČN_Maribor,Podravska,Other,0.0059648599796333
4160,2024-02-05,CČN_Murska_Sobota,Pomurska,Omicron,0.0486949982011114
4161,2024-02-06,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.86* (BA.2.86X),0.02963542999599
4162,2024-02-06,OČN_Šaleške doline,Savinjska,Other,0.0059587348519908
4163,2024-02-06,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.0200334000000949
4164,2024-02-06,CČN_Slovenj_Gradec,Koroška,EG.5* [Omicron (EG.5.X)],0.0566449000085474
4165,2024-02-06,CČN_Trbovlje,Zasavska,EG.5* [Omicron (EG.5.X)],0.0175438983692524
4166,2024-02-05,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0442760000124041
4167,2024-02-06,CČN_Zagorje,Zasavska,EG.5* [Omicron (EG.5.X)],0.0076923099486709
4168,2024-02-06,ČN_Celje,Savinjska,XBB.2.3* (XBB.2.3X),0.1260222506841917
4169,2024-02-05,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0957813799769046
4170,2024-02-12,ČN_Domžale_Kamnik,Osrednjeslovenska,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.0652715798908298
4171,2024-02-12,ČN_Maribor,Podravska,EG.5* [Omicron (EG.5.X)],0.1230140599485608
4172,2024-02-12,CČN_Ljubljana,Osrednjeslovenska,XBB.1.9.1* [Omicron (XBB.1.9.1.X)],0.0891635794603896
4173,2024-02-13,CČN_Slovenj_Gradec,Koroška,XBB.1.5* [Omicron (XBB.1.5.X)],0.1268919499769244
4174,2024-02-12,ČN_Kranj,Gorenjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1157294299942528
4175,2024-02-13,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.2.3* (XBB.2.3X),0.0880775691550563
4176,2024-02-20,ČN_Nova_Gorica,Goriška,XBB.2.3* (XBB.2.3X),0.1098899910507335
4177,2024-02-20,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB.1.9.2* [Omicron (XBB.1.9.2.X)],0.1282541167710522
4178,2024-02-20,CČN_Zagorje,Zasavska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1316612920613206
4179,2024-02-19,CČN_Murska_Sobota,Pomurska,XBB.1.5* [Omicron (XBB.1.5.X)],0.1497546499742857
4180,2024-02-20,ČN_Koper,Obalno-kraška,XBB* (XBB.X),0.0749875330942031
4181,2024-02-20,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.86* (BA.2.86X),0.1071430055815976
4182,2024-02-20,ČN_Celje,Savinjska,XBB.2.3* (XBB.2.3X),0.0980392000108661
4183,2025-12-22,CČN_Slovenj_Gradec,Koroška,Omicron,0.0357139859630361
4184,2025-12-30,CČN_Trbovlje,Zasavska,Other,0.0278133757599752
4185,2025-12-29,ČN_Nova_Gorica,Goriška,Other,0.0185184961515452
4186,2025-12-29,ČN_Maribor,Podravska,XBB* (XBB.X),0.003559003770263
4187,2025-08-04,CČN_Ljubljana,Osrednjeslovenska,Other,0.0133332955792118
4188,2025-02-24,ČN_Kranj,Gorenjska,KP.3* (KP.3.X),0.1464750251514001
4189,2025-02-24,ČN_Domžale_Kamnik,Osrednjeslovenska,BA.2.86* (BA.2.86.X),0.0491930333313117
4190,2025-02-24,CČN_Ljubljana,Osrednjeslovenska,XBB* (XBB.X),0.0065741401295574
4191,2025-02-24,ČN_Maribor,Podravska,Other,0.0179845741497635
4192,2025-02-25,ČN_Novo_mesto,Jugovzhodna Slovenija,Other,0.0243901725799527
4193,2025-02-25,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.0113849749168783
4194,2025-02-25,CČN_Postojna,Primorsko-notranjska,KP.3.1.1* (KP.3.1.1.X),0.0536480973455888
4195,2025-02-25,ČN_Koper,Obalno-kraška,KP.3.1.1* (KP.3.1.1.X),0.0431034123626137
4196,2025-02-25,OČN_Šaleške doline,Savinjska,BA.2.86* (BA.2.86.X),0.0877959942851607
4197,2025-02-25,ČN_Celje,Savinjska,Other,0.0072992679578836
4198,2025-02-25,CČN_Zagorje,Zasavska,KP.3.1.1* (KP.3.1.1.X),0.0406773583177115
4199,2025-02-25,CČN_Slovenj_Gradec,Koroška,XEC* (XEC.X),0.1445247332091306
4200,2025-02-25,CČN_Murska_Sobota,Pomurska,KP.3.1.1* (KP.3.1.1.X),0.0232636526003072
4201,2025-03-04,ČN_Nova_Gorica,Goriška,XEC* (XEC.X),0.1156247772795407
4202,2025-03-04,CČN_Postojna,Primorsko-notranjska,Other,0.0153845986730294
4203,2025-03-04,OČN_Šaleške doline,Savinjska,KP.2* (KP.2.X),0.0107833495164659
4204,2025-03-04,CČN_Trbovlje,Zasavska,BA.2.86* (BA.2.86.X),0.0874999840026546
4205,2025-03-04,CČN_Brežice,Posavska,Other,0.1069936308107977
4206,2025-09-22,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0119051930810312
4207,2025-10-07,CČN_Trbovlje,Zasavska,Omicron,0.0184931287373202
4208,2025-09-23,CČN_Murska_Sobota,Pomurska,Omicron,0.0076339981982963
4209,2025-10-06,ČN_Domžale_Kamnik,Osrednjeslovenska,KP.3* (KP.3.X),0.0057471297232703
4210,2025-09-30,CČN_Slovenj_Gradec,Koroška,KP.2* (KP.2.X),0.0107826932114884
4211,2025-10-13,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0040148641356625
4212,2025-10-14,CČN_Postojna,Primorsko-notranjska,Omicron,0.0031347181062292
4213,2025-10-13,ČN_Kranj,Gorenjska,Other,0.0322881876191091
4214,2025-10-14,CČN_Brežice,Posavska,NB.1.8.1* (NB.1.8.1.X),0.0144926752351655
4215,2025-10-14,CČN_Zagorje,Zasavska,Other,0.0021880840003432
4216,2025-10-20,ČN_Domžale_Kamnik,Osrednjeslovenska,NB.1.8.1* (NB.1.8.1.X),0.0079373717957802
4217,2025-10-14,CČN_Trbovlje,Zasavska,BA.2.86* (BA.2.86.X),0.0024330623149469
4218,2025-11-03,ČN_Maribor,Podravska,Omicron,0.0073048686932715
4219,2025-10-27,ČN_Kranj,Gorenjska,Other,0.0122698949449151
4220,2025-10-14,ČN_Celje,Savinjska,KP.3* (KP.3.X),0.0025066810340263
4221,2025-10-28,OČN_Šaleške doline,Savinjska,Omicron,0.0379067290786882
4222,2025-10-21,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.033347982152711
4223,2025-10-21,CČN_Zagorje,Zasavska,Other,0.0044914703882487
4224,2025-10-14,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,NB.1.8.1* (NB.1.8.1.X),0.0066772286927626
4225,2025-10-21,OČN_Šaleške doline,Savinjska,Other,0.0314770027388641
4226,2025-10-28,CČN_Trbovlje,Zasavska,Other,0.0138763705339003
4227,2025-12-02,CČN_Trbovlje,Zasavska,Omicron,0.0011600811297211
4228,2025-11-11,OČN_Šaleške doline,Savinjska,NB.1.8.1* (NB.1.8.1.X),0.0044828778600754
4229,2025-11-25,CČN_Trbovlje,Zasavska,NB.1.8.1* (NB.1.8.1.X),0.0092674760701226
4230,2025-12-09,CČN_Zagorje,Zasavska,Other,0.0021599917751743
4231,2025-11-25,CČN_Zagorje,Zasavska,Omicron,0.0012202451141171
4232,2025-11-11,CČN_Slovenj_Gradec,Koroška,Other,0.0037955936919279
4233,2025-12-01,CČN_Murska_Sobota,Pomurska,NB.1.8.1* (NB.1.8.1.X),0.0657893641528204
4234,2025-11-25,ČN_Novo_mesto,Jugovzhodna Slovenija,NB.1.8.1* (NB.1.8.1.X),0.0076924591304932
4235,2025-03-10,CČN_Ljubljana,Osrednjeslovenska,BA.2.86* (BA.2.86.X),0.0937500002985135
4236,2025-03-10,ČN_Kranj,Gorenjska,KP.3* (KP.3.X),0.064800901058164
4237,2025-09-02,OČN_Šaleške doline,Savinjska,Other,0.0049259998954533
4238,2025-09-08,CČN_Ljubljana,Osrednjeslovenska,Omicron,0.0372523105129313
4239,2025-09-15,ČN_Maribor,Podravska,Omicron,0.2000000755341792
4240,2025-04-28,CČN_Murska_Sobota,Pomurska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0042016785514179
4241,2025-05-12,CČN_Ljubljana,Osrednjeslovenska,KP.3.1.1* (KP.3.1.1.X),0.0263157530588971
4242,2026-02-03,CČN_Slovenj_Gradec,Koroška,Omicron,0.0043035339368941
4243,2026-02-24,CČN_Slovenj_Gradec,Koroška,NB.1.8.1* (NB.1.8.1.X),0.015219310499676
4244,2026-02-10,CČN_Zagorje,Zasavska,KP.3* (KP.3.X),0.0068493200329677
4245,2026-02-02,ČN_Kranj,Gorenjska,KP.3* (KP.3.X),0.0421315471055897
4246,2026-02-03,ČN_Koper,Obalno-kraška,Other,0.0071048216124314
4247,2026-02-03,ČN_Novo_mesto,Jugovzhodna Slovenija,Omicron,0.0156547073059941
4248,2026-02-03,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Other,0.018712739750375
4249,2026-01-05,CČN_Ljubljana,Osrednjeslovenska,KP.3* (KP.3.X),0.0111550496115251
4250,2026-01-05,ČN_Domžale_Kamnik,Osrednjeslovenska,BA.2.86* (BA.2.86.X),0.003155365263634
4251,2026-01-05,ČN_Maribor,Podravska,BA.2.86* (BA.2.86.X),0.0024271795102245
4252,2026-01-05,CČN_Slovenj_Gradec,Koroška,Other,0.0857840744724229
4253,2026-01-06,CČN_Trbovlje,Zasavska,NB.1.8.1* (NB.1.8.1.X),0.0089820343720469
4254,2026-01-13,CČN_Brežice,Posavska,BA.2.86* (BA.2.86.X),0.03724885849607
4255,2026-01-20,ČN_Novo_mesto,Jugovzhodna Slovenija,Omicron,0.0047849488065618
4256,2026-01-20,CČN_Trbovlje,Zasavska,KP.3* (KP.3.X),0.0039215221361116
4257,2026-01-26,ČN_Maribor,Podravska,Other,0.04440701628881
4258,2022-10-11,ČN_Nova_Gorica,Goriška,Other,0.0010604499965047
4259,2022-12-12,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0048080033190561
4260,2022-12-13,OČN_Šaleške doline,Savinjska,Other,0.0020200000021998
4261,2022-12-12,CČN_Ljubljana,Osrednjeslovenska,Other,0.0039220000092177
4262,2022-12-13,CČN_Zagorje,Zasavska,Other,0.0071780000166524
4263,2022-12-12,ČN_Maribor,Podravska,BA.2.75* [Omicron (BA.2.75.X)],0.0207253999979382
4264,2022-11-15,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BQ.1* [Omicron (BQ.1.X)],0.0017953299734032
4265,2022-11-14,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0035805600004515
4266,2022-11-21,ČN_Koper,Obalno-kraška,Other,0.0013774099960523
4267,2022-12-20,ČN_Celje,Savinjska,Other,0.0011530000046441
4268,2022-12-20,CČN_Trbovlje,Zasavska,Other,0.0023639998001843
4269,2022-12-20,ČN_Nova_Gorica,Goriška,Other,0.0038069999884056
4270,2022-12-19,CČN_Ljubljana,Osrednjeslovenska,Other,0.002993999999807
4271,2022-12-20,ČN_Novo_mesto,Jugovzhodna Slovenija,Other,0.0038220000030857
4272,2022-12-19,CČN_Murska_Sobota,Pomurska,Other,0.0036630000139354
4273,2022-12-19,ČN_Kranj,Gorenjska,Other,0.0032328500226428
4274,2022-10-25,CČN_Trbovlje,Zasavska,Other,0.0010405799994084
4275,2022-11-29,CČN_Brežice,Jugovzhodna Slovenija,Other,0.0042739999973473
4276,2022-11-28,ČN_Koper,Obalno-kraška,Omicron,0.0021629999921413
4277,2022-11-28,CČN_Ljubljana,Osrednjeslovenska,Other,0.0021320000239173
4278,2022-11-29,ČN_Celje,Savinjska,Other,0.0023149999962231
4279,2022-12-27,ČN_Kranj,Gorenjska,Other,0.0017921100001657
4280,2022-12-27,CČN_Postojna,Primorsko-notranjska,Other,0.0013019999924842
4281,2022-12-27,CČN_Murska_Sobota,Pomurska,Other,0.001493000209073
4282,2022-12-29,ČN_Novo_mesto,Jugovzhodna Slovenija,Other,0.0026448900046178
4283,2022-12-28,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,BA.2.75* [Omicron (BA.2.75.X)],0.02293522000232
4284,2022-12-27,CČN_Slovenj_Gradec,Koroška,Other,0.0037169999984841
4285,2022-12-27,ČN_Maribor,Podravska,Other,0.0062873899682397
4286,2022-12-27,ČN_Nova_Gorica,Goriška,Other,0.0020475800434061
4287,2022-12-27,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0033084100796518
4288,2022-12-27,CČN_Ljubljana,Osrednjeslovenska,Other,0.012798419977475
4289,2022-12-28,CČN_Zagorje,Zasavska,Other,0.0026648199965795
4290,2022-12-28,CČN_Trbovlje,Zasavska,Other,0.0037593999999999
4291,2022-09-27,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Other,0.0026919999981938
4292,2022-09-27,ČN_Celje,Savinjska,Other,0.0016859999988527
4293,2022-10-04,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Other,0.0027549999996312
4294,2022-10-04,CČN_Trbovlje,Zasavska,Other,0.0015770000022748
4295,2022-12-06,CČN_Slovenj_Gradec,Koroška,Other,0.0023529995357348
4296,2022-12-06,CČN_Brežice,Posavska,Other,0.0011876499942636
4297,2022-12-06,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Other,0.0029760001582498
4298,2022-12-05,CČN_Ljubljana,Osrednjeslovenska,Other,0.0024488330777689
4299,2022-12-06,CČN_Zagorje,Zasavska,Other,0.0020019999833906
4300,2022-12-06,ČN_Novo_mesto,Jugovzhodna Slovenija,Other,0.0012169997547338
4301,2022-12-05,ČN_Koper,Obalno-kraška,Other,0.0015503899998029
4302,2022-12-05,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0034616900003962
4303,2022-12-05,ČN_Nova_Gorica,Goriška,Other,0.002778000022704
4304,2022-12-05,ČN_Maribor,Podravska,Other,0.002390969998364
4305,2023-08-29,ČN_Koper,Obalno-kraška,Omicron,0.0012439509015041
4306,2023-07-31,ČN_Maribor,Podravska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0053755699001825
4307,2023-08-01,CČN_Postojna,Primorsko-notranjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0019646399769447
4308,2023-05-03,ČN_Koper,Obalno-kraška,BQ.1* [Omicron (BQ.1.X)],0.0012936599996407
4309,2023-05-04,CČN_Zagorje,Zasavska,BA.5* [Omicron (BA.5.X)],0.001090509999766
4310,2023-05-03,ČN_Kranj,Gorenjska,BA.5* [Omicron (BA.5.X)],0.0034722199985912
4311,2023-09-05,CČN_Brežice,Posavska,Omicron,0.0013540000053518
4312,2023-09-04,ČN_Kranj,Gorenjska,Other,0.0036317699528072
4313,2023-09-04,ČN_Nova_Gorica,Goriška,Other,0.0312564699579087
4314,2023-09-04,CČN_Ljubljana,Osrednjeslovenska,Other,0.0038760000094384
4315,2023-09-05,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0027026999711975
4316,2023-09-04,CČN_Murska_Sobota,Pomurska,Other,0.0111928094412893
4317,2023-06-06,ČN_Nova_Gorica,Obalno-kraška,Other,0.0047241460159777
4318,2023-06-05,CČN_Postojna,Pomurska,Other,0.0032520500010402
4319,2023-06-05,ČN_Koper,Podravska,Other,0.0044839999646131
4320,2023-10-03,CČN_Zagorje,Zasavska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0076621700080507
4321,2023-10-02,ČN_Kranj,Gorenjska,Other,0.0021733599061296
4322,2023-10-03,ČN_Maribor,Podravska,Other,0.003636000004583
4323,2023-10-03,CČN_Litija_in_Šmartno_pri_Litiji,Zasavska,Other,0.005163419844558
4324,2023-10-02,ČN_Nova_Gorica,Goriška,XBB* (XBB.X),0.0406458597210494
4325,2023-10-03,CČN_Slovenj_Gradec,Koroška,Other,0.0310511599928502
4326,2023-10-03,CČN_Trbovlje,Zasavska,Other,0.001130435306598
4327,2023-10-03,OČN_Šaleške doline,Savinjska,Other,0.0035460000029335
4328,2023-10-03,CČN_Brežice,Posavska,XBB.2.3* [Omicron (XBB.2.3.X)],0.0087719294160232
4329,2023-10-03,CČN_Postojna,Primorsko-notranjska,XBB.1.5* [Omicron (XBB.1.5.X)],0.0653785899958814
4330,2023-02-06,CČN_Ljubljana,Osrednjeslovenska,Other,0.0029940000010438
4331,2023-02-06,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0011730622579118
4332,2023-02-07,CČN_Trbovlje,Zasavska,Other,0.0011577159985741
4333,2023-03-07,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0057469998793529
4334,2023-03-07,ČN_Maribor,Podravska,BQ.1* [Omicron (BQ.1.X)],0.0012562799992611
4335,2023-03-08,CČN_Trbovlje,Zasavska,Other,0.0035460000639631
4336,2023-03-08,CČN_Slovenj_Gradec,Koroška,BA.5* [Omicron (BA.5.X)],0.001923079999147
4337,2023-03-07,ČN_Koper,Obalno-kraška,Other,0.0053189999916469
4338,2023-03-07,CČN_Postojna,Primorsko-notranjska,Other,0.0054230000148999
4339,2023-08-08,ČN_Koper,Obalno-kraška,XBB.1.5* [Omicron (XBB.1.5.X)],0.0536674999898167
4340,2023-08-08,CČN_Trbovlje,Zasavska,Other,0.0032362499966361
4341,2023-11-07,ČN_Novo_mesto,Jugovzhodna Slovenija,XBB* (XBB.X),0.0394943240983698
4342,2023-11-07,CČN_Zagorje,Zasavska,XBB* (XBB.X),0.1061340000012353
4343,2023-11-06,ČN_Kranj,Gorenjska,XBB.2.3* [Omicron (XBB.2.3.X)],0.0121456999990458
4344,2023-11-06,ČN_Maribor,Podravska,XBB.1.5* [Omicron (XBB.1.5.X)],0.035440337157528
4345,2023-11-07,CČN_Brežice,Posavska,Other,0.001814880000893
4346,2023-11-07,CČN_Slovenj_Gradec,Koroška,XBB* (XBB.X),0.0311446999811567
4347,2023-11-06,CČN_Murska_Sobota,Pomurska,Other,0.0042771999789875
4348,2023-11-07,ČN_Celje,Savinjska,XBB.2.3* [Omicron (XBB.2.3.X)],0.0142857000037015
4349,2023-11-06,ČN_Domžale_Kamnik,Osrednjeslovenska,Other,0.0031799999774158
4350,2023-11-07,OČN_Šaleške doline,Savinjska,XBB.1.16* [Omicron (XBB.1.16.X)],0.002666669955232
4351,2023-11-07,ČN_Koper,Obalno-kraška,XBB.1.16* [Omicron (XBB.1.16.X)],0.0230547999845899
4352,2023-11-07,CČN_Trbovlje,Zasavska,XBB.1.16* [Omicron (XBB.1.16.X)],0.0399448999976596
4353,2023-11-06,CČN_Ljubljana,Osrednjeslovenska,XBB.1.16* [Omicron (XBB.1.16.X)],0.1301862000782381
4354,2023-11-06,ČN_Nova_Gorica,Goriška,Other,0.0034599960897856
